Node Number	Temperature (K)
8078	799.47
8079	799.53
8080	799.54
8081	799.44
8082	799.52
8083	799.47
8084	799.44
8085	799.5
8086	799.46
8087	799.4
8088	799.43
8089	799.49
8090	799.38
8091	799.29
8092	799.38
8093	799.35
8094	799.24
8095	799.17
8096	799.32
8097	799.26
8098	799.33
8099	799.38
8100	799.29
8101	799.25
8102	799.41
8103	799.42
8104	799.28
8105	799.46
8106	799.46
8107	799.51
8108	799.48
8109	799.52
8110	799.47
8111	799.54
8112	799.52
8113	799.52
8114	799.58
8115	799.58
8116	799.56
8117	799.46
8118	799.53
8119	799.58
8120	799.53
8121	799.57
8122	799.62
8123	799.61
8124	799.67
8125	799.65
8126	799.59
8127	799.64
8128	799.59
8129	799.63
8130	799.61
8131	799.67
8132	799.61
8133	799.66
8134	799.61
8135	799.68
8136	799.69
8137	799.73
8138	799.66
8139	799.72
8140	799.7
8141	799.64
8142	799.7
8143	799.74
8144	799.7
8145	799.75
8146	799.72
8147	799.67
8148	799.74
8149	799.65
8150	799.48
8151	799.52
8152	799.42
8153	799.39
8154	799.5
8155	799.43
8156	799.56
8157	799.87
8158	799.86
8159	799.96
8160	799.93
8161	800.11
8162	800.15
8163	800.1
8164	800.01
8165	800.2
8166	800.27
8167	800.25
8168	800.18
8169	800.26
8170	800.27
8171	800.32
8172	800.3
8173	800.19
8174	800.34
8175	800.29
8176	800.47
8177	800.48
8178	800.41
8179	800.42
8180	800.42
8181	800.47
8182	800.41
8183	800.48
8184	800.43
8185	800.49
8186	800.39
8187	800.44
8188	800.47
8189	800.51
8190	800.46
8191	800.48
8192	800.5
8193	800.53
8194	800.52
8195	800.52
8196	800.57
8197	800.54
8198	800.55
8199	800.59
8200	800.62
8201	800.56
8202	800.64
8203	800.71
8204	800.69
8205	800.66
8206	801.21
8207	801.01
8208	801.15
8209	801.36
8210	801.63
8211	801.36
8212	798.9
8213	798.83
8214	798.84
8215	798.91
8216	798.92
8217	798.9
8218	798.87
8219	798.99
8220	798.87
8221	798.98
8222	798.84
8223	798.87
8224	798.84
8225	798.81
8226	798.77
8227	798.88
8228	800.13
8229	800.19
8230	800.07
8231	800.12
8232	799.06
8233	799.06
8234	799.16
8235	799.11
8236	799.65
8237	800.57
8238	800.56
8239	800.51
8240	800.47
8241	793.86
8242	793.79
8243	793.94
8244	793.85
8245	794.46
8246	794.31
8247	794.42
8248	794.37
8249	800.08
8250	800.08
8251	800.03
8252	800.13
8253	800.05
8254	800.
8255	800.04
8256	799.7
8257	799.73
8258	799.74
8259	799.8
8260	799.74
8261	799.7
8262	799.67
8263	799.6
8264	799.61
8265	799.48
8266	799.41
8267	799.48
8268	799.55
8269	799.5
8270	799.44
8271	799.57
8272	799.2
8273	799.09
8274	799.09
8275	799.04
8276	799.14
8277	799.08
8278	798.82
8279	798.87
8280	798.84
8281	798.94
8282	799.
8283	798.97
8284	799.02
8285	799.02
8286	799.06
8287	798.95
8288	798.89
8289	798.92
8290	798.94
8291	798.94
8292	798.91
8293	798.93
8294	798.96
8295	798.98
8296	799.03
8297	799.03
8298	798.92
8299	798.92
8300	798.98
8301	798.97
8302	799.06
8303	799.12
8304	799.04
8305	799.25
8306	799.33
8307	799.2
8308	799.29
8309	799.15
8310	799.22
8311	799.38
8312	799.45
8313	799.48
8314	799.53
8315	799.28
8316	799.29
8317	799.22
8318	799.36
8319	799.34
8320	799.42
8321	799.49
8322	799.42
8323	799.35
8324	799.41
8325	799.45
8326	799.5
8327	799.42
8328	799.48
8329	799.34
8330	799.4
8331	799.58
8332	799.47
8333	799.58
8334	799.65
8335	799.7
8336	799.65
8337	799.65
8338	799.59
8339	799.54
8340	799.6
8341	799.71
8342	799.75
8343	799.7
8344	799.65
8345	799.84
8346	799.89
8347	800.45
8348	800.45
8349	800.68
8350	800.71
8351	800.65
8352	801.27
8353	801.63
8354	797.75
8355	797.92
8356	798.26
8357	797.96
8358	793.96
8359	794.06
8360	794.03
8361	794.12
8362	793.36
8363	793.43
8364	793.51
8365	793.44
8366	798.74
8367	798.8
8368	798.77
8369	798.7
8370	799.09
8371	799.04
8372	800.55
8373	800.55
8374	800.62
8375	800.61
8376	800.5
8377	792.85
8378	792.87
8379	792.93
8380	792.78
8381	792.87
8382	792.78
8383	792.92
8384	792.9
8385	792.94
8386	792.99
8387	792.84
8388	792.96
8389	792.8
8390	792.98
8391	793.02
8392	793.1
8393	792.92
8394	792.88
8395	793.03
8396	793.09
8397	793.1
8398	793.17
8399	793.01
8400	793.07
8401	793.16
8402	793.
8403	793.11
8404	793.17
8405	793.09
8406	793.03
8407	793.03
8408	793.2
8409	793.18
8410	793.17
8411	793.23
8412	793.09
8413	793.09
8414	793.27
8415	793.12
8416	793.2
8417	793.25
8418	793.12
8419	793.2
8420	793.26
8421	793.28
8422	793.34
8423	793.2
8424	793.18
8425	793.32
8426	793.23
8427	793.22
8428	793.3
8429	793.36
8430	793.45
8431	793.43
8432	793.51
8433	793.58
8434	793.44
8435	793.48
8436	793.54
8437	793.75
8438	793.66
8439	793.67
8440	793.81
8441	793.84
8442	793.7
8443	793.79
8444	793.87
8445	793.94
8446	793.79
8447	793.9
8448	793.93
8449	793.99
8450	793.84
8451	793.81
8452	793.96
8453	793.99
8454	794.05
8455	793.9
8456	794.02
8457	793.87
8458	794.09
8459	793.94
8460	794.02
8461	794.27
8462	794.32
8463	794.18
8464	794.23
8465	794.36
8466	794.22
8467	794.3
8468	794.52
8469	794.58
8470	794.42
8471	794.47
8472	794.56
8473	794.64
8474	794.65
8475	794.51
8476	794.61
8477	794.46
8478	794.81
8479	794.88
8480	794.71
8481	794.77
8482	795.08
8483	795.14
8484	795.02
8485	795.18
8486	795.01
8487	794.97
8488	795.13
8489	795.09
8490	795.2
8491	795.24
8492	795.35
8493	795.4
8494	795.26
8495	795.28
8496	795.63
8497	795.58
8498	795.54
8499	795.68
8500	795.69
8501	795.74
8502	795.57
8503	795.98
8504	795.91
8505	795.89
8506	796.
8507	796.48
8508	796.4
8509	796.34
8510	796.3
8511	796.6
8512	796.55
8513	796.73
8514	798.39
8515	798.27
8516	798.61
8517	798.11
8518	799.41
8519	799.1
8520	799.07
8521	799.44
8522	800.
8523	800.08
8524	800.28
8525	800.27
8526	800.36
8527	800.37
8528	800.3
8529	800.34
8530	800.25
8531	800.4
8532	800.25
8533	800.21
8534	800.35
8535	800.18
8536	800.16
8537	800.24
8538	800.22
8539	800.21
8540	800.16
8541	800.24
8542	800.19
8543	800.25
8544	800.3
8545	800.18
8546	800.15
8547	800.19
8548	800.12
8549	800.17
8550	800.22
8551	800.16
8552	800.09
8553	800.14
8554	800.19
8555	800.15
8556	800.07
8557	800.13
8558	800.12
8559	800.08
8560	800.03
8561	800.03
8562	800.09
8563	800.03
8564	800.13
8565	800.07
8566	800.06
8567	800.02
8568	800.12
8569	800.03
8570	799.99
8571	800.
8572	800.11
8573	800.
8574	799.96
8575	800.03
8576	799.94
8577	799.94
8578	799.99
8579	800.05
8580	799.94
8581	799.89
8582	800.
8583	799.96
8584	799.87
8585	799.92
8586	799.84
8587	799.82
8588	799.78
8589	799.88
8590	799.86
8591	799.82
8592	799.93
8593	799.88
8594	799.8
8595	799.83
8596	799.81
8597	799.76
8598	799.89
8599	799.78
8600	799.73
8601	799.69
8602	799.78
8603	799.76
8604	799.89
8605	799.68
8606	799.63
8607	799.6
8608	799.65
8609	799.76
8610	799.74
8611	799.74
8612	799.8
8613	799.85
8614	799.67
8615	799.8
8616	799.59
8617	799.56
8618	799.68
8619	799.7
8620	799.75
8621	799.6
8622	799.59
8623	799.57
8624	799.54
8625	799.63
8626	799.49
8627	799.65
8628	799.58
8629	799.5
8630	799.51
8631	799.56
8632	799.41
8633	799.59
8634	799.45
8635	799.56
8636	799.43
8637	799.48
8638	799.37
8639	799.3
8640	799.35
8641	799.31
8642	799.37
8643	799.25
8644	799.23
8645	799.33
8646	799.3
8647	799.17
8648	799.15
8649	799.11
8650	799.11
8651	799.2
8652	799.14
8653	799.15
8654	799.11
8655	799.15
8656	799.15
8657	799.11
8658	799.08
8659	799.09
8660	799.14
8661	799.13
8662	799.1
8663	799.13
8664	799.08
8665	799.13
8666	799.12
8667	799.11
8668	799.07
8669	799.08
8670	799.17
8671	799.12
8672	799.11
8673	799.1
8674	799.05
8675	799.07
8676	799.1
8677	799.05
8678	799.05
8679	799.14
8680	799.09
8681	799.08
8682	799.04
8683	799.04
8684	799.14
8685	799.04
8686	799.08
8687	799.03
8688	798.99
8689	799.04
8690	799.02
8691	798.99
8692	799.02
8693	799.02
8694	798.98
8695	798.98
8696	799.02
8697	798.97
8698	799.01
8699	799.
8700	798.97
8701	798.97
8702	799.06
8703	798.98
8704	798.95
8705	798.92
8706	798.92
8707	798.97
8708	798.96
8709	798.94
8710	798.9
8711	799.
8712	798.92
8713	798.97
8714	799.02
8715	798.91
8716	798.88
8717	798.97
8718	798.89
8719	798.85
8720	798.83
8721	798.87
8722	798.87
8723	798.68
8724	798.73
8725	798.64
8726	798.64
8727	798.74
8728	798.78
8729	798.83
8730	798.78
8731	798.83
8732	798.85
8733	798.79
8734	798.79
8735	798.81
8736	798.85
8737	798.89
8738	798.83
8739	798.89
8740	798.87
8741	798.83
8742	798.92
8743	798.87
8744	798.9
8745	798.96
8746	798.88
8747	798.92
8748	798.97
8749	798.93
8750	798.88
8751	798.93
8752	798.93
8753	798.89
8754	798.92
8755	798.97
8756	798.92
8757	798.97
8758	799.01
8759	798.97
8760	798.89
8761	798.87
8762	798.89
8763	798.93
8764	798.91
8765	798.88
8766	798.92
8767	798.95
8768	798.96
8769	798.92
8770	798.94
8771	798.91
8772	798.98
8773	798.98
8774	798.94
8775	798.93
8776	799.01
8777	798.99
8778	799.01
8779	798.96
8780	799.05
8781	798.94
8782	798.95
8783	799.
8784	798.95
8785	798.95
8786	799.
8787	798.96
8788	798.96
8789	799.
8790	799.
8791	798.99
8792	799.02
8793	799.03
8794	798.97
8795	798.95
8796	799.
8797	799.03
8798	798.99
8799	799.01
8800	799.05
8801	798.93
8802	798.94
8803	799.09
8804	799.19
8805	799.26
8806	799.32
8807	799.18
8808	799.24
8809	799.26
8810	799.32
8811	799.18
8812	799.32
8813	799.18
8814	799.24
8815	799.3
8816	799.16
8817	799.22
8818	799.23
8819	799.3
8820	799.16
8821	799.27
8822	799.24
8823	799.3
8824	799.4
8825	799.24
8826	799.35
8827	799.37
8828	799.2
8829	799.3
8830	799.23
8831	799.16
8832	799.19
8833	799.3
8834	799.24
8835	799.25
8836	799.32
8837	799.17
8838	799.3
8839	799.15
8840	799.27
8841	799.18
8842	799.31
8843	799.3
8844	799.22
8845	799.3
8846	799.38
8847	799.3
8848	799.22
8849	799.38
8850	799.3
8851	799.23
8852	799.32
8853	799.4
8854	799.28
8855	799.25
8856	799.33
8857	799.18
8858	799.21
8859	799.37
8860	799.24
8861	799.32
8862	799.17
8863	799.23
8864	799.23
8865	799.16
8866	799.3
8867	799.31
8868	799.15
8869	799.3
8870	799.16
8871	799.22
8872	799.26
8873	799.31
8874	799.18
8875	799.25
8876	799.2
8877	799.34
8878	799.29
8879	799.29
8880	799.32
8881	799.39
8882	799.23
8883	799.28
8884	799.36
8885	799.22
8886	799.28
8887	799.36
8888	799.34
8889	799.2
8890	799.25
8891	799.25
8892	799.18
8893	799.32
8894	799.17
8895	799.26
8896	799.32
8897	799.25
8898	799.32
8899	799.18
8900	799.27
8901	799.32
8902	799.18
8903	799.13
8904	799.13
8905	799.06
8906	799.19
8907	799.13
8908	799.07
8909	799.21
8910	799.26
8911	799.33
8912	799.19
8913	799.26
8914	799.34
8915	799.2
8916	799.27
8917	799.35
8918	799.21
8919	799.31
8920	799.28
8921	799.34
8922	799.28
8923	799.2
8924	799.26
8925	799.25
8926	799.16
8927	799.22
8928	799.27
8929	799.26
8930	799.19
8931	799.32
8932	799.25
8933	799.31
8934	799.18
8935	799.24
8936	799.32
8937	799.17
8938	799.27
8939	799.33
8940	799.19
8941	799.26
8942	799.34
8943	799.31
8944	799.21
8945	799.3
8946	799.21
8947	799.18
8948	799.24
8949	799.34
8950	799.2
8951	799.27
8952	799.27
8953	799.27
8954	799.28
8955	799.35
8956	799.2
8957	799.19
8958	799.27
8959	799.28
8960	799.28
8961	799.21
8962	799.35
8963	799.36
8964	799.21
8965	799.35
8966	799.21
8967	799.22
8968	799.36
8969	799.28
8970	799.3
8971	799.36
8972	799.22
8973	799.29
8974	799.37
8975	799.22
8976	799.29
8977	799.36
8978	799.22
8979	799.28
8980	799.28
8981	799.27
8982	799.35
8983	799.21
8984	799.28
8985	799.34
8986	799.2
8987	799.27
8988	799.42
8989	799.49
8990	799.43
8991	799.35
8992	799.31
8993	799.38
8994	799.23
8995	799.3
8996	799.31
8997	799.41
8998	799.24
8999	799.31
9000	799.35
9001	799.38
9002	799.25
9003	799.22
9004	799.48
9005	799.31
9006	799.4
9007	799.4
9008	798.93
9009	798.98
9010	799.01
9011	799.06
9012	799.3
9013	799.16
9014	799.23
9015	799.47
9016	799.31
9017	799.4
9018	799.39
9019	799.48
9020	799.32
9021	799.4
9022	799.4
9023	799.39
9024	799.41
9025	799.47
9026	799.29
9027	799.48
9028	799.31
9029	799.39
9030	799.52
9031	799.48
9032	799.52
9033	799.44
9034	799.56
9035	799.59
9036	799.42
9037	799.42
9038	799.49
9039	799.5
9040	799.35
9041	799.42
9042	799.42
9043	799.49
9044	799.35
9045	799.49
9046	799.42
9047	799.42
9048	799.49
9049	799.34
9050	799.49
9051	799.43
9052	799.43
9053	799.5
9054	799.5
9055	799.36
9056	799.51
9057	799.43
9058	799.43
9059	799.5
9060	799.43
9061	799.49
9062	799.42
9063	799.42
9064	799.49
9065	799.41
9066	799.48
9067	799.41
9068	799.48
9069	799.34
9070	799.41
9071	799.48
9072	799.4
9073	799.41
9074	799.33
9075	799.45
9076	799.31
9077	799.39
9078	799.38
9079	799.44
9080	799.36
9081	799.37
9082	799.41
9083	799.48
9084	799.38
9085	799.41
9086	799.48
9087	799.33
9088	799.4
9089	799.48
9090	799.39
9091	799.47
9092	799.38
9093	799.46
9094	799.46
9095	799.43
9096	799.52
9097	799.41
9098	799.54
9099	799.42
9100	799.41
9101	799.48
9102	799.42
9103	799.48
9104	799.33
9105	799.36
9106	799.29
9107	799.22
9108	799.36
9109	799.37
9110	799.31
9111	799.22
9112	799.42
9113	799.42
9114	799.5
9115	799.35
9116	799.48
9117	799.38
9118	799.41
9119	799.47
9120	799.4
9121	799.48
9122	799.39
9123	799.47
9124	799.39
9125	799.46
9126	799.4
9127	799.44
9128	799.49
9129	799.43
9130	799.5
9131	799.43
9132	799.41
9133	799.25
9134	799.32
9135	799.45
9136	799.39
9137	799.38
9138	799.43
9139	799.37
9140	799.37
9141	799.39
9142	799.4
9143	799.46
9144	799.46
9145	799.38
9146	799.48
9147	799.43
9148	799.32
9149	799.4
9150	799.24
9151	799.33
9152	799.31
9153	799.39
9154	799.23
9155	799.4
9156	799.23
9157	799.23
9158	799.34
9159	799.39
9160	799.3
9161	799.39
9162	799.47
9163	799.47
9164	799.39
9165	799.45
9166	799.37
9167	799.4
9168	799.32
9169	799.31
9170	799.23
9171	799.38
9172	799.44
9173	799.34
9174	799.4
9175	799.39
9176	799.48
9177	799.48
9178	799.33
9179	799.46
9180	799.31
9181	799.38
9182	799.3
9183	799.46
9184	799.45
9185	799.38
9186	799.39
9187	799.39
9188	799.46
9189	799.46
9190	799.38
9191	799.38
9192	799.45
9193	799.3
9194	799.39
9195	799.46
9196	799.53
9197	799.56
9198	799.48
9199	799.58
9200	799.64
9201	799.65
9202	799.6
9203	799.64
9204	799.69
9205	799.64
9206	799.65
9207	799.68
9208	799.66
9209	799.62
9210	799.61
9211	799.62
9212	799.61
9213	799.66
9214	799.62
9215	799.66
9216	799.61
9217	799.67
9218	799.67
9219	799.62
9220	799.63
9221	799.67
9222	799.67
9223	799.62
9224	799.63
9225	799.61
9226	799.66
9227	799.61
9228	799.61
9229	799.64
9230	799.66
9231	799.66
9232	799.6
9233	799.6
9234	799.65
9235	799.62
9236	799.65
9237	799.6
9238	799.6
9239	799.65
9240	799.64
9241	799.65
9242	799.56
9243	799.6
9244	799.62
9245	799.6
9246	799.67
9247	799.67
9248	799.66
9249	799.61
9250	799.57
9251	799.63
9252	799.57
9253	799.62
9254	799.51
9255	799.61
9256	799.61
9257	799.65
9258	799.66
9259	799.64
9260	799.57
9261	799.61
9262	799.6
9263	799.65
9264	799.66
9265	799.66
9266	799.58
9267	799.58
9268	799.63
9269	799.64
9270	799.63
9271	799.58
9272	799.61
9273	799.55
9274	799.56
9275	799.49
9276	799.54
9277	799.55
9278	799.61
9279	799.49
9280	799.56
9281	799.52
9282	799.44
9283	799.47
9284	799.54
9285	799.43
9286	799.43
9287	799.39
9288	799.46
9289	799.51
9290	799.52
9291	799.37
9292	799.36
9293	799.43
9294	799.29
9295	799.44
9296	799.38
9297	799.45
9298	799.4
9299	799.43
9300	799.47
9301	799.51
9302	799.43
9303	799.54
9304	799.58
9305	799.64
9306	799.63
9307	799.55
9308	799.57
9309	799.57
9310	799.62
9311	799.63
9312	799.58
9313	799.59
9314	799.65
9315	799.64
9316	799.63
9317	799.6
9318	799.64
9319	799.62
9320	799.63
9321	799.67
9322	799.67
9323	799.64
9324	799.64
9325	799.69
9326	799.69
9327	799.68
9328	799.69
9329	799.64
9330	799.68
9331	799.63
9332	799.63
9333	799.68
9334	799.71
9335	799.74
9336	799.75
9337	799.7
9338	799.68
9339	799.72
9340	799.73
9341	799.69
9342	799.69
9343	799.74
9344	799.73
9345	799.74
9346	799.7
9347	799.64
9348	799.72
9349	799.77
9350	799.77
9351	799.72
9352	799.76
9353	799.72
9354	799.76
9355	799.67
9356	799.71
9357	799.73
9358	799.79
9359	799.74
9360	799.69
9361	799.77
9362	799.67
9363	799.77
9364	799.78
9365	799.82
9366	799.81
9367	799.76
9368	799.78
9369	799.82
9370	799.79
9371	799.8
9372	799.83
9373	799.83
9374	799.82
9375	799.86
9376	799.85
9377	799.8
9378	799.85
9379	799.77
9380	799.69
9381	799.75
9382	799.77
9383	799.68
9384	799.71
9385	799.62
9386	799.62
9387	799.63
9388	799.7
9389	799.69
9390	799.6
9391	799.68
9392	799.61
9393	799.64
9394	799.7
9395	799.62
9396	799.7
9397	799.56
9398	799.62
9399	799.62
9400	799.68
9401	799.71
9402	799.75
9403	799.72
9404	799.72
9405	799.64
9406	799.79
9407	799.78
9408	799.79
9409	799.79
9410	799.93
9411	799.86
9412	800.11
9413	800.08
9414	800.04
9415	800.01
9416	800.16
9417	800.19
9418	800.21
9419	800.08
9420	800.22
9421	800.17
9422	800.29
9423	800.27
9424	800.24
9425	800.32
9426	800.33
9427	800.38
9428	800.36
9429	800.3
9430	800.35
9431	800.4
9432	800.41
9433	800.37
9434	800.41
9435	800.42
9436	800.48
9437	800.47
9438	800.36
9439	800.45
9440	800.38
9441	800.43
9442	800.48
9443	800.37
9444	800.48
9445	800.38
9446	800.44
9447	800.48
9448	800.53
9449	800.55
9450	800.52
9451	800.45
9452	800.52
9453	800.59
9454	800.6
9455	800.54
9456	800.46
9457	800.53
9458	800.58
9459	800.52
9460	800.58
9461	800.53
9462	800.52
9463	800.59
9464	800.54
9465	800.49
9466	800.53
9467	800.58
9468	800.49
9469	800.54
9470	800.54
9471	800.58
9472	800.57
9473	800.61
9474	800.58
9475	800.66
9476	800.63
9477	800.61
9478	800.72
9479	800.78
9480	800.79
9481	800.73
9482	801.44
9483	801.23
9484	801.43
9485	801.98
9486	802.24
9487	801.86
9488	800.24
9489	800.65
9490	800.18
9491	801.07
9492	801.54
9493	799.81
9494	799.28
9495	799.71
9496	800.25
9497	799.84
9498	798.71
9499	798.51
9500	798.17
9501	799.12
9502	798.94
9503	797.34
9504	797.01
9505	797.18
9506	797.15
9507	797.52
9508	797.53
9509	796.51
9510	796.45
9511	796.34
9512	796.62
9513	796.72
9514	795.95
9515	796.05
9516	796.08
9517	795.81
9518	795.78
9519	795.67
9520	795.91
9521	795.8
9522	795.44
9523	795.3
9524	795.39
9525	794.9
9526	794.96
9527	795.06
9528	794.84
9529	794.92
9530	794.75
9531	794.95
9532	794.78
9533	794.89
9534	794.7
9535	794.79
9536	794.6
9537	794.72
9538	794.7
9539	794.68
9540	794.76
9541	794.8
9542	794.61
9543	794.52
9544	794.56
9545	794.75
9546	794.63
9547	794.41
9548	794.5
9549	794.45
9550	794.46
9551	794.37
9552	794.15
9553	794.23
9554	794.17
9555	794.11
9556	794.09
9557	794.18
9558	794.2
9559	794.15
9560	794.09
9561	794.01
9562	793.93
9563	793.99
9564	793.9
9565	794.02
9566	793.97
9567	793.88
9568	794.02
9569	794.05
9570	793.93
9571	793.95
9572	793.62
9573	793.72
9574	793.56
9575	793.67
9576	793.53
9577	793.52
9578	793.69
9579	793.6
9580	793.63
9581	793.68
9582	793.53
9583	793.6
9584	793.71
9585	793.69
9586	793.49
9587	793.4
9588	793.31
9589	793.4
9590	793.33
9591	793.33
9592	793.39
9593	798.8
9594	798.81
9595	798.76
9596	798.76
9597	798.78
9598	798.83
9599	798.81
9600	798.8
9601	798.76
9602	798.77
9603	798.76
9604	798.69
9605	798.7
9606	798.8
9607	798.73
9608	798.74
9609	798.64
9610	798.74
9611	798.7
9612	798.67
9613	793.07
9614	793.15
9615	792.98
9616	793.24
9617	793.33
9618	793.27
9619	793.08
9620	793.16
9621	792.99
9622	793.07
9623	793.05
9624	793.13
9625	792.97
9626	793.17
9627	793.01
9628	793.04
9629	793.12
9630	792.95
9631	793.12
9632	792.96
9633	793.05
9634	793.02
9635	793.11
9636	793.13
9637	793.09
9638	792.99
9639	792.81
9640	792.89
9641	792.94
9642	793.09
9643	793.
9644	798.72
9645	798.65
9646	798.62
9647	798.82
9648	798.75
9649	798.95
9650	798.99
9651	799.03
9652	798.87
9653	798.84
9654	798.91
9655	798.67
9656	798.61
9657	798.57
9658	798.63
9659	799.52
9660	799.55
9661	799.17
9662	799.18
9663	799.27
9664	799.08
9665	799.02
9666	799.7
9667	799.7
9668	799.68
9669	799.7
9670	799.88
9671	799.85
9672	800.59
9673	800.53
9674	800.59
9675	800.6
9676	800.56
9677	800.55
9678	802.
9679	802.37
9680	793.32
9681	793.24
9682	793.27
9683	798.85
9684	798.78
9685	798.71
9686	794.79
9687	794.91
9688	794.89
9689	794.83
9690	793.08
9691	793.18
9692	793.11
9693	792.75
9694	792.94
9695	792.86
9696	792.86
9697	798.91
9698	798.96
9699	798.83
9700	798.78
9701	798.72
9702	798.69
9703	793.18
9704	793.24
9705	793.15
9706	793.19
9707	793.25
9708	793.22
9709	793.27
9710	793.27
9711	793.31
9712	793.18
9713	793.24
9714	793.35
9715	793.35
9716	793.2
9717	793.28
9718	793.15
9719	793.2
9720	793.29
9721	793.21
9722	793.28
9723	793.23
9724	793.3
9725	793.25
9726	793.33
9727	793.24
9728	793.33
9729	793.32
9730	798.52
9731	798.51
9732	798.57
9733	798.54
9734	798.6
9735	798.63
9736	798.57
9737	798.57
9738	798.6
9739	798.66
9740	798.66
9741	798.6
9742	798.68
9743	798.63
9744	798.71
9745	798.65
9746	798.72
9747	798.67
9748	798.72
9749	798.68
9750	798.68
9751	798.72
9752	793.39
9753	793.47
9754	793.46
9755	793.34
9756	793.38
9757	793.46
9758	793.46
9759	793.31
9760	793.38
9761	793.44
9762	793.37
9763	793.47
9764	793.54
9765	793.49
9766	793.49
9767	793.55
9768	793.51
9769	793.57
9770	793.42
9771	793.59
9772	793.53
9773	793.44
9774	793.57
9775	793.64
9776	793.55
9777	793.59
9778	793.66
9779	793.62
9780	793.68
9781	793.53
9782	793.64
9783	793.7
9784	793.55
9785	793.65
9786	793.72
9787	793.57
9788	793.67
9789	793.74
9790	793.59
9791	793.77
9792	793.62
9793	793.7
9794	793.77
9795	793.83
9796	793.75
9797	793.76
9798	793.85
9799	793.82
9800	793.75
9801	793.65
9802	793.82
9803	793.88
9804	793.79
9805	793.92
9806	793.77
9807	793.88
9808	794.06
9809	794.13
9810	794.11
9811	793.97
9812	794.08
9813	794.14
9814	794.11
9815	794.16
9816	794.15
9817	794.21
9818	794.06
9819	794.17
9820	794.23
9821	794.08
9822	794.18
9823	794.25
9824	794.28
9825	794.21
9826	794.29
9827	794.36
9828	794.27
9829	794.32
9830	794.38
9831	794.4
9832	794.34
9833	794.25
9834	794.52
9835	794.47
9836	794.42
9837	794.37
9838	794.55
9839	794.61
9840	794.51
9841	794.65
9842	794.6
9843	794.68
9844	794.73
9845	794.64
9846	794.59
9847	794.72
9848	794.77
9849	794.82
9850	794.67
9851	794.88
9852	794.96
9853	794.86
9854	794.9
9855	794.97
9856	794.94
9857	795.01
9858	794.83
9859	794.99
9860	795.06
9861	795.02
9862	795.09
9863	795.07
9864	795.13
9865	795.19
9866	795.02
9867	795.12
9868	795.42
9869	795.45
9870	795.3
9871	795.34
9872	795.48
9873	795.54
9874	795.53
9875	795.58
9876	795.62
9877	795.49
9878	795.88
9879	795.88
9880	795.78
9881	796.01
9882	796.
9883	796.12
9884	796.14
9885	796.55
9886	796.48
9887	796.4
9888	796.75
9889	796.64
9890	796.92
9891	796.84
9892	796.86
9893	797.65
9894	797.45
9895	797.33
9896	798.04
9897	797.78
9898	798.33
9899	798.14
9900	798.41
9901	799.54
9902	799.36
9903	798.86
9904	800.17
9905	800.07
9906	800.72
9907	800.73
9908	801.27
9909	802.36
9910	802.19
9911	801.81
9912	802.84
9913	803.29
9914	803.04
9915	803.35
9916	802.72
9917	801.98
9918	801.68
9919	802.05
9920	801.7
9921	800.97
9922	801.04
9923	801.11
9924	801.16
9925	801.03
9926	800.86
9927	800.92
9928	800.88
9929	800.78
9930	800.84
9931	800.74
9932	800.77
9933	800.78
9934	800.73
9935	800.77
9936	800.77
9937	800.71
9938	800.68
9939	800.75
9940	800.74
9941	800.69
9942	800.64
9943	800.68
9944	800.68
9945	800.6
9946	800.65
9947	800.63
9948	800.67
9949	800.67
9950	800.62
9951	800.66
9952	800.58
9953	800.62
9954	800.66
9955	800.58
9956	800.62
9957	800.66
9958	800.64
9959	800.67
9960	800.66
9961	800.69
9962	800.67
9963	800.73
9964	800.72
9965	800.65
9966	800.71
9967	800.7
9968	800.64
9969	800.69
9970	800.64
9971	800.63
9972	800.64
9973	800.69
9974	800.69
9975	800.64
9976	800.68
9977	800.62
9978	800.61
9979	800.66
9980	800.56
9981	800.61
9982	800.61
9983	800.67
9984	800.65
9985	800.62
9986	800.61
9987	800.67
9988	800.64
9989	800.58
9990	800.64
9991	800.62
9992	800.56
9993	800.54
9994	800.59
9995	800.54
9996	800.53
9997	800.58
9998	800.53
9999	800.58
10000	800.51
10001	800.58
10002	800.49
10003	800.55
10004	800.47
10005	800.53
10006	800.43
10007	800.46
10008	800.52
10009	800.44
10010	800.51
10011	800.43
10012	800.49
10013	800.42
10014	800.48
10015	800.41
10016	800.48
10017	800.35
10018	800.37
10019	800.45
10020	800.46
10021	800.33
10022	800.41
10023	800.33
10024	800.26
10025	800.32
10026	800.27
10027	800.3
10028	800.21
10029	799.96
10030	800.01
10031	799.95
10032	799.93
10033	800.03
10034	800.03
10035	799.86
10036	799.95
10037	799.86
10038	799.93
10039	799.85
10040	799.93
10041	799.83
10042	799.91
10043	799.8
10044	799.88
10045	799.78
10046	799.86
10047	799.77
10048	799.84
10049	799.77
10050	799.84
10051	799.69
10052	799.84
10053	799.76
10054	799.75
10055	799.81
10056	799.67
10057	799.75
10058	799.75
10059	799.81
10060	799.82
10061	799.76
10062	799.8
10063	799.74
10064	799.75
10065	799.66
10066	799.91
10067	799.95
10068	799.92
10069	799.89
10070	799.89
10071	799.92
10072	799.87
10073	799.86
10074	799.94
10075	799.87
10076	799.93
10077	799.89
