Node Number	Thermal Strain (mm/mm)
5217	9.0383e-003
5218	9.0399e-003
5219	9.0379e-003
5220	9.0395e-003
5221	9.0376e-003
5222	9.0392e-003
5223	9.0372e-003
5224	9.0388e-003
5225	9.0367e-003
5226	9.0382e-003
5227	9.0362e-003
5228	9.0377e-003
5229	9.0357e-003
5230	9.0371e-003
5231	9.0368e-003
5232	9.2151e-003
5233	9.2131e-003
5234	9.2123e-003
5235	9.216e-003
5236	9.2073e-003
5237	9.2085e-003
5238	9.209e-003
5239	9.2074e-003
5240	9.2055e-003
5241	9.2041e-003
5242	9.2045e-003
5243	9.2053e-003
5244	9.2013e-003
5245	9.1997e-003
5246	9.1997e-003
5247	9.2006e-003
5248	9.2007e-003
5249	9.1978e-003
5250	9.1965e-003
5251	9.1987e-003
5252	9.1971e-003
5253	9.1969e-003
5254	9.1956e-003
5255	9.1976e-003
5256	9.1966e-003
5257	9.1958e-003
5258	9.1945e-003
5259	9.1967e-003
5260	9.1954e-003
5261	9.1963e-003
5262	9.195e-003
5263	9.1971e-003
5264	9.2184e-003
5265	9.2231e-003
5266	9.2193e-003
5267	9.2223e-003
5268	9.2137e-003
5269	9.2136e-003
5270	9.2161e-003
5271	9.2164e-003
5272	9.2113e-003
5273	9.2132e-003
5274	9.2112e-003
5275	9.2067e-003
5276	9.2059e-003
5277	9.2065e-003
5278	9.2031e-003
5279	9.2024e-003
5280	9.204e-003
5281	9.2034e-003
5282	9.2028e-003
5283	9.2021e-003
5284	9.2038e-003
5285	9.2037e-003
5286	9.2022e-003
5287	9.2016e-003
5288	9.2033e-003
5289	9.2032e-003
5290	9.2026e-003
5291	9.202e-003
5292	9.2013e-003
5293	9.201e-003
5294	9.2028e-003
5295	9.2021e-003
5296	9.2023e-003
5297	9.1999e-003
5298	9.2019e-003
5299	9.201e-003
5300	9.2009e-003
5301	9.2009e-003
5302	9.1999e-003
5303	9.202e-003
5304	9.2009e-003
5305	9.1999e-003
5306	9.2011e-003
5307	9.202e-003
5308	9.1998e-003
5309	9.202e-003
5310	9.202e-003
5311	9.201e-003
5312	9.2008e-003
5313	9.2002e-003
5314	9.1992e-003
5315	9.2014e-003
5316	9.2004e-003
5317	9.199e-003
5318	9.2012e-003
5319	9.2e-003
5320	9.1986e-003
5321	9.2007e-003
5322	9.1996e-003
5323	9.1997e-003
5324	9.1998e-003
5325	9.1988e-003
5326	9.201e-003
5327	9.201e-003
5328	9.1998e-003
5329	9.1985e-003
5330	9.2007e-003
5331	9.2007e-003
5332	9.1996e-003
5333	9.197e-003
5334	9.1992e-003
5335	9.1983e-003
5336	9.1997e-003
5337	9.1992e-003
5338	9.1986e-003
5339	9.1976e-003
5340	9.1969e-003
5341	9.1959e-003
5342	9.1984e-003
5343	9.1983e-003
5344	9.1955e-003
5345	9.1975e-003
5346	9.1932e-003
5347	9.1954e-003
5348	9.1945e-003
5349	9.194e-003
5350	9.1917e-003
5351	9.192e-003
5352	9.1936e-003
5353	9.1932e-003
5354	9.2233e-003
5355	9.2306e-003
5356	9.2221e-003
5357	9.2254e-003
5358	9.2139e-003
5359	9.2168e-003
5360	9.2194e-003
5361	9.2269e-003
5362	9.2197e-003
5363	9.2158e-003
5364	9.2107e-003
5365	9.2112e-003
5366	9.2075e-003
5367	9.2073e-003
5368	9.2093e-003
5369	9.2092e-003
5370	9.2059e-003
5371	9.2045e-003
5372	9.2048e-003
5373	9.206e-003
5374	9.2058e-003
5375	9.203e-003
5376	9.2026e-003
5377	9.2038e-003
5378	9.2019e-003
5379	9.2035e-003
5380	9.2025e-003
5381	9.2014e-003
5382	9.2007e-003
5383	9.2017e-003
5384	9.2009e-003
5385	9.1998e-003
5386	9.2004e-003
5387	9.2003e-003
5388	9.1986e-003
5389	9.1992e-003
5390	9.2001e-003
5391	9.1998e-003
5392	9.198e-003
5393	9.1989e-003
5394	9.199e-003
5395	9.199e-003
5396	9.198e-003
5397	9.199e-003
5398	9.1989e-003
5399	9.1988e-003
5400	9.1978e-003
5401	9.1979e-003
5402	9.2e-003
5403	9.199e-003
5404	9.198e-003
5405	9.2002e-003
5406	9.1989e-003
5407	9.1979e-003
5408	9.1976e-003
5409	9.1985e-003
5410	9.1986e-003
5411	9.1981e-003
5412	9.1971e-003
5413	9.1983e-003
5414	9.1979e-003
5415	9.1975e-003
5416	9.1967e-003
5417	9.1988e-003
5418	9.197e-003
5419	9.1974e-003
5420	9.1963e-003
5421	9.1984e-003
5422	9.1963e-003
5423	9.1975e-003
5424	9.1965e-003
5425	9.1975e-003
5426	9.1973e-003
5427	9.1962e-003
5428	9.1965e-003
5429	9.1976e-003
5430	9.197e-003
5431	9.1956e-003
5432	9.1966e-003
5433	9.1978e-003
5434	9.1961e-003
5435	9.1984e-003
5436	9.1957e-003
5437	9.1949e-003
5438	9.1962e-003
5439	9.1952e-003
5440	9.1947e-003
5441	9.1939e-003
5442	9.1958e-003
5443	9.1944e-003
5444	9.1936e-003
5445	9.1946e-003
5446	9.1956e-003
5447	9.1945e-003
5448	9.1941e-003
5449	9.1933e-003
5450	9.1936e-003
5451	9.1946e-003
5452	9.1937e-003
5453	9.1924e-003
5454	9.1933e-003
5455	9.1928e-003
5456	9.1924e-003
5457	9.1916e-003
5458	9.1929e-003
5459	9.1937e-003
5460	9.1918e-003
5461	9.1911e-003
5462	9.1905e-003
5463	9.1926e-003
5464	9.1911e-003
5465	9.1903e-003
5466	9.1906e-003
5467	9.1891e-003
5468	9.1891e-003
5469	9.1898e-003
5470	9.1924e-003
5471	9.1904e-003
5472	9.2241e-003
5473	9.2129e-003
5474	9.2173e-003
5475	9.2316e-003
5476	9.2378e-003
5477	9.2339e-003
5478	9.2234e-003
5479	9.2342e-003
5480	9.2404e-003
5481	9.2349e-003
5482	9.242e-003
5483	9.24e-003
5484	9.2328e-003
5485	9.2298e-003
5486	9.2267e-003
5487	9.2283e-003
5488	9.2231e-003
5489	9.2176e-003
5490	9.2156e-003
5491	9.219e-003
5492	9.212e-003
5493	9.2129e-003
5494	9.2109e-003
5495	9.2109e-003
5496	9.2075e-003
5497	9.208e-003
5498	9.2083e-003
5499	9.2074e-003
5500	9.207e-003
5501	9.2076e-003
5502	9.2074e-003
5503	9.2062e-003
5504	9.2069e-003
5505	9.2046e-003
5506	9.2054e-003
5507	9.2049e-003
5508	9.2045e-003
5509	9.2052e-003
5510	9.2042e-003
5511	9.205e-003
5512	9.2039e-003
5513	9.2047e-003
5514	9.2036e-003
5515	9.2045e-003
5516	9.2042e-003
5517	9.2035e-003
5518	9.2037e-003
5519	9.2043e-003
5520	9.2036e-003
5521	9.2037e-003
5522	9.2045e-003
5523	9.2031e-003
5524	9.2033e-003
5525	9.2044e-003
5526	9.203e-003
5527	9.2029e-003
5528	9.2039e-003
5529	9.202e-003
5530	9.2038e-003
5531	9.2029e-003
5532	9.204e-003
5533	9.203e-003
5534	9.203e-003
5535	9.2042e-003
5536	9.2022e-003
5537	9.2031e-003
5538	9.2032e-003
5539	9.2031e-003
5540	9.2041e-003
5541	9.202e-003
5542	9.2031e-003
5543	9.203e-003
5544	9.2041e-003
5545	9.2039e-003
5546	9.2028e-003
5547	9.2023e-003
5548	9.2035e-003
5549	9.2026e-003
5550	9.2021e-003
5551	9.2033e-003
5552	9.2031e-003
5553	9.2019e-003
5554	9.2009e-003
5555	9.2029e-003
5556	9.2018e-003
5557	9.2018e-003
5558	9.2019e-003
5559	9.203e-003
5560	9.202e-003
5561	9.2029e-003
5562	9.2018e-003
5563	9.2027e-003
5564	9.2017e-003
5565	9.2006e-003
5566	9.2016e-003
5567	9.202e-003
5568	9.2008e-003
5569	9.1999e-003
5570	9.2012e-003
5571	9.2014e-003
5572	9.2005e-003
5573	9.2001e-003
5574	9.2016e-003
5575	9.2016e-003
5576	9.2006e-003
5577	9.2003e-003
5578	9.1995e-003
5579	9.2007e-003
5580	9.2007e-003
5581	9.2e-003
5582	9.1992e-003
5583	9.199e-003
5584	9.2004e-003
5585	9.2002e-003
5586	9.1983e-003
5587	9.1996e-003
5588	9.1979e-003
5589	9.1992e-003
5590	9.1976e-003
5591	9.1988e-003
5592	9.1985e-003
5593	9.1963e-003
5594	9.1972e-003
5595	9.1976e-003
5596	9.1962e-003
5597	9.1967e-003
5598	9.1941e-003
5599	9.1956e-003
5600	9.1953e-003
5601	9.1926e-003
5602	9.1947e-003
5603	9.1943e-003
5604	9.1906e-003
5605	9.1927e-003
5606	9.1907e-003
5607	9.2151e-003
5608	9.2184e-003
5609	9.1733e-003
5610	9.1712e-003
5611	9.1751e-003
5612	9.1727e-003
5613	9.0482e-003
5614	9.0498e-003
5615	9.0515e-003
5616	9.05e-003
5617	9.0467e-003
5618	9.0464e-003
5619	9.045e-003
5620	9.0471e-003
5621	9.0474e-003
5622	9.0488e-003
5623	9.0458e-003
5624	9.0453e-003
5625	9.0485e-003
5626	9.0478e-003
5627	9.048e-003
5628	9.0495e-003
5629	9.0464e-003
5630	9.046e-003
5631	9.0491e-003
5632	9.048e-003
5633	9.0482e-003
5634	9.0495e-003
5635	9.0465e-003
5636	9.0465e-003
5637	9.0495e-003
5638	9.0486e-003
5639	9.0488e-003
5640	9.0504e-003
5641	9.0472e-003
5642	9.047e-003
5643	9.0499e-003
5644	9.0492e-003
5645	9.0494e-003
5646	9.0508e-003
5647	9.0478e-003
5648	9.0474e-003
5649	9.0505e-003
5650	9.0495e-003
5651	9.0499e-003
5652	9.0512e-003
5653	9.0481e-003
5654	9.0479e-003
5655	9.0509e-003
5656	9.0501e-003
5657	9.0516e-003
5658	9.0486e-003
5659	9.0503e-003
5660	9.0485e-003
5661	9.0515e-003
5662	9.0508e-003
5663	9.0522e-003
5664	9.0492e-003
5665	9.0506e-003
5666	9.0512e-003
5667	9.0515e-003
5668	9.0529e-003
5669	9.0499e-003
5670	9.0495e-003
5671	9.0524e-003
5672	9.0518e-003
5673	9.0521e-003
5674	9.0536e-003
5675	9.0508e-003
5676	9.053e-003
5677	9.05e-003
5678	9.0523e-003
5679	9.0526e-003
5680	9.054e-003
5681	9.051e-003
5682	9.0536e-003
5683	9.0507e-003
5684	9.0531e-003
5685	9.0548e-003
5686	9.0518e-003
5687	9.0534e-003
5688	9.0513e-003
5689	9.0543e-003
5690	9.0541e-003
5691	9.0555e-003
5692	9.0525e-003
5693	9.0538e-003
5694	9.0545e-003
5695	9.0562e-003
5696	9.0532e-003
5697	9.0548e-003
5698	9.0557e-003
5699	9.0527e-003
5700	9.057e-003
5701	9.054e-003
5702	9.0556e-003
5703	9.0552e-003
5704	9.0563e-003
5705	9.0577e-003
5706	9.0547e-003
5707	9.0559e-003
5708	9.0568e-003
5709	9.0588e-003
5710	9.0557e-003
5711	9.0574e-003
5712	9.055e-003
5713	9.058e-003
5714	9.0583e-003
5715	9.0597e-003
5716	9.0566e-003
5717	9.0579e-003
5718	9.0588e-003
5719	9.0592e-003
5720	9.0605e-003
5721	9.0575e-003
5722	9.06e-003
5723	9.0569e-003
5724	9.0596e-003
5725	9.06e-003
5726	9.0614e-003
5727	9.0584e-003
5728	9.0577e-003
5729	9.0608e-003
5730	9.0605e-003
5731	9.0611e-003
5732	9.0624e-003
5733	9.0594e-003
5734	9.0587e-003
5735	9.0617e-003
5736	9.0617e-003
5737	9.0605e-003
5738	9.0622e-003
5739	9.0635e-003
5740	9.0598e-003
5741	9.0628e-003
5742	9.0633e-003
5743	9.0645e-003
5744	9.0626e-003
5745	9.0615e-003
5746	9.0638e-003
5747	9.0654e-003
5748	9.0643e-003
5749	9.0625e-003
5750	9.0621e-003
5751	9.0651e-003
5752	9.0658e-003
5753	9.0671e-003
5754	9.064e-003
5755	9.0651e-003
5756	9.0663e-003
5757	9.0669e-003
5758	9.0683e-003
5759	9.0652e-003
5760	9.0645e-003
5761	9.0675e-003
5762	9.0677e-003
5763	9.0683e-003
5764	9.0697e-003
5765	9.0666e-003
5766	9.0688e-003
5767	9.0657e-003
5768	9.0689e-003
5769	9.0709e-003
5770	9.0678e-003
5771	9.0696e-003
5772	9.067e-003
5773	9.0701e-003
5774	9.0709e-003
5775	9.0722e-003
5776	9.0702e-003
5777	9.0691e-003
5778	9.0714e-003
5779	9.0721e-003
5780	9.0732e-003
5781	9.0703e-003
5782	9.0696e-003
5783	9.0726e-003
5784	9.0728e-003
5785	9.0735e-003
5786	9.0747e-003
5787	9.0717e-003
5788	9.0738e-003
5789	9.0709e-003
5790	9.0742e-003
5791	9.075e-003
5792	9.0762e-003
5793	9.0732e-003
5794	9.0723e-003
5795	9.0753e-003
5796	9.0758e-003
5797	9.0766e-003
5798	9.0778e-003
5799	9.0748e-003
5800	9.0738e-003
5801	9.0768e-003
5802	9.0754e-003
5803	9.0784e-003
5804	9.0773e-003
5805	9.0791e-003
5806	9.08e-003
5807	9.0812e-003
5808	9.0782e-003
5809	9.0771e-003
5810	9.0802e-003
5811	9.0783e-003
5812	9.0809e-003
5813	9.0817e-003
5814	9.0829e-003
5815	9.0798e-003
5816	9.0819e-003
5817	9.0788e-003
5818	9.0825e-003
5819	9.0832e-003
5820	9.0844e-003
5821	9.0814e-003
5822	9.0837e-003
5823	9.0805e-003
5824	9.0839e-003
5825	9.0849e-003
5826	9.086e-003
5827	9.083e-003
5828	9.0849e-003
5829	9.082e-003
5830	9.0858e-003
5831	9.0869e-003
5832	9.0879e-003
5833	9.0848e-003
5834	9.0838e-003
5835	9.0868e-003
5836	9.0878e-003
5837	9.0888e-003
5838	9.0898e-003
5839	9.0868e-003
5840	9.0859e-003
5841	9.0889e-003
5842	9.0896e-003
5843	9.0906e-003
5844	9.0916e-003
5845	9.0886e-003
5846	9.0879e-003
5847	9.0909e-003
5848	9.0918e-003
5849	9.0929e-003
5850	9.0937e-003
5851	9.0909e-003
5852	9.0898e-003
5853	9.0927e-003
5854	9.0943e-003
5855	9.0957e-003
5856	9.0964e-003
5857	9.0936e-003
5858	9.0923e-003
5859	9.0951e-003
5860	9.0971e-003
5861	9.0992e-003
5862	9.0964e-003
5863	9.0987e-003
5864	9.095e-003
5865	9.0977e-003
5866	9.1023e-003
5867	9.1026e-003
5868	9.1001e-003
5869	9.1004e-003
5870	9.1044e-003
5871	9.1067e-003
5872	9.1066e-003
5873	9.1044e-003
5874	9.102e-003
5875	9.1044e-003
5876	9.1091e-003
5877	9.1113e-003
5878	9.1094e-003
5879	9.1118e-003
5880	9.1067e-003
5881	9.1088e-003
5882	9.1172e-003
5883	9.1157e-003
5884	9.1184e-003
5885	9.1149e-003
5886	9.1267e-003
5887	9.1247e-003
5888	9.1237e-003
5889	9.1223e-003
5890	9.1318e-003
5891	9.1376e-003
5892	9.1346e-003
5893	9.134e-003
5894	9.1293e-003
5895	9.1285e-003
5896	9.1442e-003
5897	9.1518e-003
5898	9.1478e-003
5899	9.1471e-003
5900	9.1402e-003
5901	9.1407e-003
5902	9.1602e-003
5903	9.1696e-003
5904	9.1653e-003
5905	9.1635e-003
5906	9.1549e-003
5907	9.156e-003
5908	9.1792e-003
5909	9.1886e-003
5910	9.1862e-003
5911	9.1816e-003
5912	9.1726e-003
5913	9.1758e-003
5914	9.1986e-003
5915	9.2059e-003
5916	9.2066e-003
5917	9.1995e-003
5918	9.2103e-003
5919	9.1906e-003
5920	9.1962e-003
5921	9.2036e-003
5922	9.2092e-003
5923	9.2089e-003
5924	9.2113e-003
5925	9.2121e-003
5926	9.2111e-003
5927	9.2099e-003
5928	9.2121e-003
5929	9.2098e-003
5930	9.2078e-003
5931	9.2085e-003
5932	9.2089e-003
5933	9.2056e-003
5934	9.2053e-003
5935	9.2071e-003
5936	9.2043e-003
5937	9.203e-003
5938	9.2032e-003
5939	9.204e-003
5940	9.2015e-003
5941	9.201e-003
5942	9.2022e-003
5943	9.2009e-003
5944	9.1998e-003
5945	9.2004e-003
5946	9.2015e-003
5947	9.2003e-003
5948	9.1996e-003
5949	9.1989e-003
5950	9.2e-003
5951	9.1991e-003
5952	9.1979e-003
5953	9.1987e-003
5954	9.1984e-003
5955	9.1969e-003
5956	9.1982e-003
5957	9.1976e-003
5958	9.1962e-003
5959	9.1973e-003
5960	9.1972e-003
5961	9.197e-003
5962	9.1961e-003
5963	9.1971e-003
5964	9.1968e-003
5965	9.1968e-003
5966	9.1958e-003
5967	9.1959e-003
5968	9.1969e-003
5969	9.1959e-003
5970	9.1968e-003
5971	9.1959e-003
5972	9.1955e-003
5973	9.1966e-003
5974	9.1964e-003
5975	9.196e-003
5976	9.1951e-003
5977	9.1962e-003
5978	9.1958e-003
5979	9.1947e-003
5980	9.1955e-003
5981	9.195e-003
5982	9.1943e-003
5983	9.1954e-003
5984	9.1953e-003
5985	9.1954e-003
5986	9.1944e-003
5987	9.1965e-003
5988	9.1954e-003
5989	9.1953e-003
5990	9.1941e-003
5991	9.195e-003
5992	9.1943e-003
5993	9.1935e-003
5994	9.1947e-003
5995	9.1944e-003
5996	9.1932e-003
5997	9.1928e-003
5998	9.192e-003
5999	9.1924e-003
6000	9.1937e-003
6001	9.1925e-003
6002	9.1924e-003
6003	9.1915e-003
6004	9.1935e-003
6005	9.1917e-003
6006	9.1923e-003
6007	9.1911e-003
6008	9.192e-003
6009	9.1914e-003
6010	9.1912e-003
6011	9.1903e-003
6012	9.1916e-003
6013	9.1907e-003
6014	9.1895e-003
6015	9.1903e-003
6016	9.1899e-003
6017	9.192e-003
6018	9.1891e-003
6019	9.1884e-003
6020	9.1897e-003
6021	9.1886e-003
6022	9.1884e-003
6023	9.1874e-003
6024	9.1879e-003
6025	9.1889e-003
6026	9.188e-003
6027	9.1895e-003
6028	9.1874e-003
6029	9.1883e-003
6030	9.19e-003
6031	9.1873e-003
6032	9.1892e-003
6033	9.1875e-003
6034	9.1885e-003
6035	9.1858e-003
6036	9.1867e-003
6037	9.1864e-003
6038	9.1892e-003
6039	9.1876e-003
6040	9.1847e-003
6041	9.1858e-003
6042	9.1862e-003
6043	9.1848e-003
6044	9.1866e-003
6045	9.1837e-003
6046	9.1853e-003
6047	9.1845e-003
6048	9.1858e-003
6049	9.183e-003
6050	9.1842e-003
6051	9.1859e-003
6052	9.1832e-003
6053	9.1853e-003
6054	9.1824e-003
6055	9.1836e-003
6056	9.1839e-003
6057	9.1832e-003
6058	9.1848e-003
6059	9.1819e-003
6060	9.1833e-003
6061	9.1831e-003
6062	9.1829e-003
6063	9.1845e-003
6064	9.1816e-003
6065	9.1817e-003
6066	9.1845e-003
6067	9.1826e-003
6068	9.1825e-003
6069	9.1841e-003
6070	9.1811e-003
6071	9.1813e-003
6072	9.1841e-003
6073	9.1823e-003
6074	9.182e-003
6075	9.1837e-003
6076	9.1808e-003
6077	9.1808e-003
6078	9.1838e-003
6079	9.1819e-003
6080	9.1817e-003
6081	9.1832e-003
6082	9.1804e-003
6083	9.1834e-003
6084	9.1804e-003
6085	9.1816e-003
6086	9.1815e-003
6087	9.1831e-003
6088	9.1802e-003
6089	9.1832e-003
6090	9.1801e-003
6091	9.1814e-003
6092	9.1814e-003
6093	9.183e-003
6094	9.1801e-003
6095	9.18e-003
6096	9.1829e-003
6097	9.1814e-003
6098	9.1812e-003
6099	9.1828e-003
6100	9.1798e-003
6101	9.1799e-003
6102	9.1828e-003
6103	9.181e-003
6104	9.1808e-003
6105	9.1824e-003
6106	9.1794e-003
6107	9.1825e-003
6108	9.1795e-003
6109	9.1807e-003
6110	9.1806e-003
6111	9.1822e-003
6112	9.1792e-003
6113	9.1793e-003
6114	9.1822e-003
6115	9.1805e-003
6116	9.1803e-003
6117	9.182e-003
6118	9.1789e-003
6119	9.1819e-003
6120	9.1791e-003
6121	9.1802e-003
6122	9.1801e-003
6123	9.1818e-003
6124	9.1788e-003
6125	9.1787e-003
6126	9.1818e-003
6127	9.18e-003
6128	9.1798e-003
6129	9.1815e-003
6130	9.1784e-003
6131	9.1784e-003
6132	9.1815e-003
6133	9.1796e-003
6134	9.1811e-003
6135	9.1781e-003
6136	9.1795e-003
6137	9.1781e-003
6138	9.1812e-003
6139	9.179e-003
6140	9.1808e-003
6141	9.1777e-003
6142	9.1793e-003
6143	9.1787e-003
6144	9.1785e-003
6145	9.1802e-003
6146	9.177e-003
6147	9.1772e-003
6148	9.1804e-003
6149	9.1782e-003
6150	9.1796e-003
6151	9.1764e-003
6152	9.1777e-003
6153	9.18e-003
6154	9.1769e-003
6155	9.1767e-003
6156	9.1787e-003
6157	9.1754e-003
6158	9.1772e-003
6159	9.176e-003
6160	9.175e-003
6161	9.1773e-003
6162	9.1739e-003
6163	9.1747e-003
6164	9.1781e-003
6165	9.1739e-003
6166	9.1719e-003
6167	9.1755e-003
6168	9.1728e-003
6169	9.1759e-003
6170	9.1737e-003
6171	9.1753e-003
6172	9.1716e-003
6173	9.1728e-003
6174	9.1745e-003
6175	9.1769e-003
6176	9.1733e-003
6177	9.1753e-003
6178	9.176e-003
6179	9.1723e-003
6180	9.178e-003
6181	9.1745e-003
6182	9.1759e-003
6183	9.1764e-003
6184	9.1787e-003
6185	9.1753e-003
6186	9.1771e-003
6187	9.1768e-003
6188	9.1776e-003
6189	9.1791e-003
6190	9.176e-003
6191	9.1773e-003
6192	9.1777e-003
6193	9.1794e-003
6194	9.1763e-003
6195	9.1778e-003
6196	9.1792e-003
6197	9.1761e-003
6198	9.178e-003
6199	9.1797e-003
6200	9.1765e-003
6201	9.1779e-003
6202	9.1781e-003
6203	9.1799e-003
6204	9.1768e-003
6205	9.1782e-003
6206	9.1796e-003
6207	9.1765e-003
6208	9.1783e-003
6209	9.1799e-003
6210	9.1768e-003
6211	9.1782e-003
6212	9.1784e-003
6213	9.1799e-003
6214	9.1769e-003
6215	9.1784e-003
6216	9.1798e-003
6217	9.1768e-003
6218	9.1785e-003
6219	9.1801e-003
6220	9.1771e-003
6221	9.1785e-003
6222	9.1785e-003
6223	9.1784e-003
6224	9.18e-003
6225	9.177e-003
6226	9.1799e-003
6227	9.1769e-003
6228	9.1784e-003
6229	9.1784e-003
6230	9.18e-003
6231	9.177e-003
6232	9.1798e-003
6233	9.1769e-003
6234	9.1784e-003
6235	9.1785e-003
6236	9.18e-003
6237	9.177e-003
6238	9.1799e-003
6239	9.1769e-003
6240	9.1785e-003
6241	9.1785e-003
6242	9.1801e-003
6243	9.1771e-003
6244	9.1769e-003
6245	9.18e-003
6246	9.1786e-003
6247	9.1786e-003
6248	9.1801e-003
6249	9.1771e-003
6250	9.1769e-003
6251	9.18e-003
6252	9.1785e-003
6253	9.1785e-003
6254	9.1801e-003
6255	9.1771e-003
6256	9.18e-003
6257	9.177e-003
6258	9.1785e-003
6259	9.1784e-003
6260	9.18e-003
6261	9.1771e-003
6262	9.18e-003
6263	9.177e-003
6264	9.1784e-003
6265	9.1785e-003
6266	9.1801e-003
6267	9.1771e-003
6268	9.1769e-003
6269	9.1799e-003
6270	9.1785e-003
6271	9.1785e-003
6272	9.18e-003
6273	9.1771e-003
6274	9.177e-003
6275	9.1799e-003
6276	9.1785e-003
6277	9.1785e-003
6278	9.1801e-003
6279	9.1772e-003
6280	9.177e-003
6281	9.18e-003
6282	9.1786e-003
6283	9.1786e-003
6284	9.1801e-003
6285	9.1772e-003
6286	9.1771e-003
6287	9.1799e-003
6288	9.1786e-003
6289	9.1787e-003
6290	9.1802e-003
6291	9.1772e-003
6292	9.1771e-003
6293	9.1801e-003
6294	9.1787e-003
6295	9.1787e-003
6296	9.1802e-003
6297	9.1773e-003
6298	9.1772e-003
6299	9.1802e-003
6300	9.1787e-003
6301	9.1787e-003
6302	9.1802e-003
6303	9.1772e-003
6304	9.1772e-003
6305	9.1801e-003
6306	9.1787e-003
6307	9.1787e-003
6308	9.1802e-003
6309	9.1772e-003
6310	9.1771e-003
6311	9.1801e-003
6312	9.1787e-003
6313	9.1787e-003
6314	9.1802e-003
6315	9.1773e-003
6316	9.1771e-003
6317	9.1801e-003
6318	9.1787e-003
6319	9.1787e-003
6320	9.1802e-003
6321	9.1772e-003
6322	9.1771e-003
6323	9.1801e-003
6324	9.1787e-003
6325	9.1786e-003
6326	9.1802e-003
6327	9.1772e-003
6328	9.1771e-003
6329	9.1801e-003
6330	9.1787e-003
6331	9.1787e-003
6332	9.1802e-003
6333	9.1773e-003
6334	9.177e-003
6335	9.1801e-003
6336	9.1787e-003
6337	9.1787e-003
6338	9.1802e-003
6339	9.1774e-003
6340	9.1772e-003
6341	9.1801e-003
6342	9.1787e-003
6343	9.1787e-003
6344	9.1802e-003
6345	9.1772e-003
6346	9.1771e-003
6347	9.1801e-003
6348	9.1788e-003
6349	9.1788e-003
6350	9.1804e-003
6351	9.1774e-003
6352	9.1771e-003
6353	9.1802e-003
6354	9.1788e-003
6355	9.1787e-003
6356	9.1803e-003
6357	9.1773e-003
6358	9.1772e-003
6359	9.1802e-003
6360	9.1787e-003
6361	9.1787e-003
6362	9.1803e-003
6363	9.1773e-003
6364	9.1772e-003
6365	9.1802e-003
6366	9.1787e-003
6367	9.1787e-003
6368	9.1803e-003
6369	9.1773e-003
6370	9.1772e-003
6371	9.1802e-003
6372	9.1787e-003
6373	9.1787e-003
6374	9.1803e-003
6375	9.1773e-003
6376	9.1771e-003
6377	9.1801e-003
6378	9.1787e-003
6379	9.1788e-003
6380	9.1803e-003
6381	9.1773e-003
6382	9.1772e-003
6383	9.1802e-003
6384	9.1788e-003
6385	9.1788e-003
6386	9.1803e-003
6387	9.1774e-003
6388	9.1772e-003
6389	9.1802e-003
6390	9.1788e-003
6391	9.1788e-003
6392	9.1803e-003
6393	9.1774e-003
6394	9.1773e-003
6395	9.1802e-003
6396	9.1788e-003
6397	9.1788e-003
6398	9.1803e-003
6399	9.1774e-003
6400	9.1773e-003
6401	9.1802e-003
6402	9.1788e-003
6403	9.1804e-003
6404	9.1773e-003
6405	9.1787e-003
6406	9.1772e-003
6407	9.1802e-003
6408	9.1788e-003
6409	9.1804e-003
6410	9.1773e-003
6411	9.1787e-003
6412	9.1788e-003
6413	9.1789e-003
6414	9.1805e-003
6415	9.1775e-003
6416	9.1803e-003
6417	9.1772e-003
6418	9.1789e-003
6419	9.1789e-003
6420	9.1804e-003
6421	9.1774e-003
6422	9.1774e-003
6423	9.1804e-003
6424	9.1789e-003
6425	9.1789e-003
6426	9.1805e-003
6427	9.1774e-003
6428	9.1804e-003
6429	9.1774e-003
6430	9.1789e-003
6431	9.1789e-003
6432	9.1804e-003
6433	9.1775e-003
6434	9.1773e-003
6435	9.1803e-003
6436	9.1789e-003
6437	9.1789e-003
6438	9.1805e-003
6439	9.1775e-003
6440	9.1803e-003
6441	9.1773e-003
6442	9.1789e-003
6443	9.1789e-003
6444	9.1804e-003
6445	9.1774e-003
6446	9.1773e-003
6447	9.1803e-003
6448	9.1789e-003
6449	9.179e-003
6450	9.1805e-003
6451	9.1776e-003
6452	9.1803e-003
6453	9.1774e-003
6454	9.179e-003
6455	9.1791e-003
6456	9.1806e-003
6457	9.1776e-003
6458	9.1774e-003
6459	9.1804e-003
6460	9.179e-003
6461	9.1792e-003
6462	9.1806e-003
6463	9.1776e-003
6464	9.1775e-003
6465	9.1805e-003
6466	9.1792e-003
6467	9.1805e-003
6468	9.1775e-003
6469	9.179e-003
6470	9.1809e-003
6471	9.1809e-003
6472	9.1778e-003
6473	9.179e-003
6474	9.1804e-003
6475	9.1775e-003
6476	9.179e-003
6477	9.1791e-003
6478	9.1806e-003
6479	9.1777e-003
6480	9.179e-003
6481	9.1805e-003
6482	9.1775e-003
6483	9.1805e-003
6484	9.1776e-003
6485	9.179e-003
6486	9.1789e-003
6487	9.1805e-003
6488	9.1776e-003
6489	9.179e-003
6490	9.179e-003
6491	9.1806e-003
6492	9.1776e-003
6493	9.1791e-003
6494	9.179e-003
6495	9.1806e-003
6496	9.1777e-003
6497	9.1791e-003
6498	9.1791e-003
6499	9.1806e-003
